home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,day,Continent,MaximumTemp_Month,MinimumTemp_Month,HomeTeamRank,AwayTeamRank,MatchResult
Iceland,Germany,0,2,FIFA World Cup qualification,Reykjavík,Iceland,FALSE,2018,September,1,Europe,10,7,17,2,0
Bermuda,Trinidad and Tobago,0,3,CONCACAF Gold Cup qualification,Kingston,Jamaica,TRUE,2018,September,2,North America,31,25,111,48,0
Jamaica,Cuba,6,1,CONCACAF Gold Cup qualification,Kingston,Jamaica,FALSE,2018,September,2,North America,31,25,51,88,1
Russia,Bosnia and Herzegovina,3,0,FIFA World Cup qualification,Moscow,Russia,FALSE,2018,September,4,Europe,16,9,15,58,1
Kazakhstan,England,0,6,FIFA World Cup qualification,Pavlodar,Kazakhstan,FALSE,2018,September,4,Asia,17,8,66,8,0
Poland,Switzerland,0,0,FIFA World Cup qualification,Mielec,Poland,FALSE,2018,September,4,Europe,20,11,31,26,2
Albania,Scotland,1,2,FIFA World Cup qualification,Shkodër,Albania,FALSE,2018,September,4,Europe,27,16,75,21,0
Norway,Netherlands,2,1,FIFA World Cup qualification,Oslo,Norway,FALSE,2018,September,4,Europe,16,8,3,14,1
Northern Ireland,Slovakia,0,1,FIFA World Cup qualification,Portadown,Northern Ireland,FALSE,2018,September,4,europe,16,10,77,47,0
Denmark,Sweden,0,1,FIFA World Cup qualification,Viborg,Denmark,FALSE,2018,September,4,Europe,17,14,8,5,0
Ukraine,Hungary,2,0,FIFA World Cup qualification,Ternopil,Ukraine,FALSE,2018,September,4,Europe,20,10,23,39,1
Iceland,Czech Republic,1,1,FIFA World Cup qualification,Reykjavík,Iceland,FALSE,2018,September,4,Europe,10,7,17,25,2
Faroe Islands,Germany,0,8,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE,2018,September,4,europe,11,10,70,2,0
Belgium,Italy,2,1,FIFA World Cup qualification,Leuven,Belgium,FALSE,2018,September,4,Europe,20,12,27,10,1
Portugal,Romania,5,1,FIFA World Cup qualification,Felgueiras,Portugal,FALSE,2018,September,4,Europe,27,17,41,36,1
Austria,Finland,4,1,FIFA World Cup qualification,Wiener Neustadt,Austria,FALSE,2018,September,4,Europe,21,12,21,16,1
Spain,Serbia,3,0,FIFA World Cup qualification,Logroño,Spain,FALSE,2018,September,4,Europe,29,17,20,43,1
USA,Chile,4,0,Friendly,San Jose,United States,FALSE,2018,September,5,North America,24,17,1,51,1
Trinidad and Tobago,Panama,0,3,CONCACAF Gold Cup,Cary,United States,TRUE,2018,October,4,North America,17,11,48,62,0
USA,Mexico,6,0,CONCACAF Gold Cup,Cary,United States,FALSE,2018,October,4,North America,17,11,1,22,1
Thailand,Finland,1,3,Yongchuan International Tournament,Chongqing,China PR,TRUE,2018,October,4,asia,23,17,41,16,0
China PR,Portugal,0,0,Yongchuan International Tournament,Chongqing,China PR,FALSE,2018,October,4,asia,23,17,15,41,2
Costa Rica,Cuba,8,0,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,5,North America,17,11,40,88,1
Canada,Jamaica,2,0,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,5,North America,17,11,11,51,1
Netherlands,Denmark,2,0,FIFA World Cup qualification,Breda,Netherlands,FALSE,2018,October,5,Europe,15,10,14,8,1
Belgium,Switzerland,2,2,FIFA World Cup qualification,Leuven,Belgium,FALSE,2018,October,5,Europe,15,9,27,26,2
Thailand,Portugal,1,4,Yongchuan International Tournament,Chongqing,China PR,TRUE,2018,October,6,asia,23,17,41,41,0
China PR,Finland,2,1,Yongchuan International Tournament,Chongqing,China PR,FALSE,2018,October,6,asia,23,17,15,16,1
USA,Panama,5,0,CONCACAF Gold Cup,Cary,United States,FALSE,2018,October,7,North America,17,11,1,62,1
Mexico,Trinidad and Tobago,4,1,CONCACAF Gold Cup,Cary,United States,TRUE,2018,October,7,North America,17,11,22,48,1
Jamaica,Costa Rica,1,0,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,8,North America,17,11,51,40,1
Cuba,Canada,0,12,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,8,North America,17,11,88,11,0
Portugal,Finland,0,0,Yongchuan International Tournament,Chongqing,China PR,TRUE,2018,October,8,asia,23,17,41,16,2
China PR,Thailand,2,0,Yongchuan International Tournament,Chongqing,China PR,FALSE,2018,October,8,asia,23,17,15,41,1
Denmark,Netherlands,1,2,FIFA World Cup qualification,Viborg,Denmark,FALSE,2018,October,9,Europe,12,10,8,14,0
Switzerland,Belgium,1,1,FIFA World Cup qualification,Biel/Bienne,Switzerland,FALSE,2018,October,9,Europe,15,5,26,27,2
Panama,Mexico,2,0,CONCACAF Gold Cup,Cary,United States,TRUE,2018,October,10,North America,17,11,62,22,1
USA,Trinidad and Tobago,7,0,CONCACAF Gold Cup,Cary,United States,FALSE,2018,October,10,North America,17,11,1,48,1
Cuba,Jamaica,0,9,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,11,North America,17,11,88,51,0
Costa Rica,Canada,1,3,CONCACAF Gold Cup,Edinburg,United States,TRUE,2018,October,11,North America,17,11,40,11,0
Panama,Canada,0,7,CONCACAF Gold Cup,Frisco,United States,TRUE,2018,October,14,North America,17,11,62,11,0
USA,Jamaica,6,0,CONCACAF Gold Cup,Frisco,United States,FALSE,2018,October,14,North America,17,11,1,51,1
Panama,Jamaica,2,2,CONCACAF Gold Cup,Frisco,United States,TRUE,2018,October,17,North America,17,11,62,51,2
USA,Canada,2,0,CONCACAF Gold Cup,Frisco,United States,FALSE,2018,October,17,North America,17,11,1,11,1
Portugal,USA,0,1,Friendly,Estoril,Portugal,FALSE,2018,November,8,Europe,18,12,41,1,0
Argentina,Panama,4,0,FIFA World Cup qualification,Sarandí,Argentina,FALSE,2018,November,8,South America,24,16,35,62,1
Netherlands,Switzerland,3,0,FIFA World Cup qualification,Utrecht,Netherlands,FALSE,2018,November,9,Europe,10,7,14,26,1
Switzerland,Netherlands,1,1,FIFA World Cup qualification,Schaffhausen,Switzerland,FALSE,2018,November,13,Europe,9,2,26,14,2
Panama,Argentina,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE,2018,November,13,North America,29,24,62,35,2
Scotland,USA,0,1,Friendly,Paisley,Scotland,FALSE,2018,November,14,europe,7,3,21,1,0
Ghana,Algeria,1,0,African Cup of Nations,Accra,Ghana,FALSE,2018,November,17,Africa,30,26,50,74,1
Mali,Cameroon,1,2,African Cup of Nations,Accra,Ghana,TRUE,2018,November,17,Africa,30,26,82,47,0
Nigeria,South Africa,0,1,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,18,Africa,30,26,24,55,0
Zambia,Equatorial Guinea,5,0,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,18,Africa,30,26,106,55,1
Samoa,Papua New Guinea,0,5,OFC Nations Cup,Koné,New Caledonia,TRUE,2018,November,18,oceania,24,20,107,49,0
New Caledonia,Tahiti,4,2,OFC Nations Cup,Koné,New Caledonia,FALSE,2018,November,18,oceania,24,20,96,93,1
New Zealand,Tonga,11,0,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,19,oceania,24,20,23,55,1
Cook Islands,Fiji,0,3,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,19,oceania,24,20,104,72,0
Ghana,Mali,1,2,African Cup of Nations,Accra,Ghana,FALSE,2018,November,20,Africa,30,26,50,82,0
Cameroon,Algeria,3,0,African Cup of Nations,Accra,Ghana,TRUE,2018,November,20,Africa,30,26,47,74,1
Nigeria,Zambia,4,0,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,21,Africa,30,26,24,106,1
Equatorial Guinea,South Africa,1,7,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,21,Africa,30,26,55,55,0
Tahiti,Samoa,5,5,OFC Nations Cup,Koné,New Caledonia,TRUE,2018,November,21,oceania,24,20,93,107,2
New Caledonia,Papua New Guinea,2,6,OFC Nations Cup,Koné,New Caledonia,FALSE,2018,November,21,oceania,24,20,96,49,0
Tonga,Fiji,0,12,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,22,oceania,24,20,55,72,0
New Zealand,Cook Islands,6,0,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,22,oceania,24,20,23,104,1
Ghana,Cameroon,1,1,African Cup of Nations,Accra,Ghana,FALSE,2018,November,23,Africa,30,26,50,47,2
Algeria,Mali,2,3,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,23,Africa,30,26,74,82,0
Equatorial Guinea,Nigeria,0,6,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,24,Africa,30,26,55,24,0
South Africa,Zambia,1,1,African Cup of Nations,Accra,Ghana,TRUE,2018,November,24,Africa,30,26,55,106,2
Papua New Guinea,Tahiti,3,1,OFC Nations Cup,Koné,New Caledonia,TRUE,2018,November,24,oceania,24,20,49,93,1
New Caledonia,Samoa,2,0,OFC Nations Cup,Koné,New Caledonia,FALSE,2018,November,24,oceania,24,20,96,107,1
Tonga,Cook Islands,1,0,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,25,oceania,24,20,55,104,1
Fiji,New Zealand,0,10,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,November,25,oceania,24,20,72,23,0
Cameroon,Nigeria,0,0,African Cup of Nations,Accra,Ghana,TRUE,2018,November,27,Africa,30,26,47,24,2
South Africa,Mali,2,0,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,27,Africa,30,26,55,82,1
Papua New Guinea,Fiji,1,5,OFC Nations Cup,Maré,New Caledonia,TRUE,2018,November,28,oceania,24,20,49,72,0
New Caledonia,New Zealand,0,8,OFC Nations Cup,Lifou,New Caledonia,FALSE,2018,November,28,oceania,24,20,96,23,0
Cameroon,Mali,4,2,African Cup of Nations,Cape Coast,Ghana,TRUE,2018,November,30,Africa,30,26,47,82,1
Nigeria,South Africa,0,0,African Cup of Nations,Accra,Ghana,TRUE,2018,December,1,Africa,30,26,24,55,2
New Caledonia,Papua New Guinea,1,7,OFC Nations Cup,Nouméa,New Caledonia,FALSE,2018,December,1,oceania,26,22,96,49,0
Fiji,New Zealand,0,8,OFC Nations Cup,Nouméa,New Caledonia,TRUE,2018,December,1,oceania,26,22,72,23,0
Korea Republic,Romania,3,0,Four Nations Tournament,Meizhou,China PR,TRUE,2019,January,17,asia,9,3,18,36,1
China PR,Nigeria,3,0,Four Nations Tournament,Meizhou,China PR,FALSE,2019,January,17,asia,9,3,15,24,1
France,USA,3,1,Friendly,Le Havre,France,FALSE,2019,January,20,Europe,7,2,3,1,1
Romania,Nigeria,1,4,Four Nations Tournament,Meizhou,China PR,TRUE,2019,January,20,asia,9,3,36,24,0
China PR,Korea Republic,1,0,Four Nations Tournament,Meizhou,China PR,FALSE,2019,January,20,asia,9,3,15,18,1
Spain,USA,0,1,Friendly,Alicante,Spain,FALSE,2019,January,23,Europe,11,3,20,1,0
Myanmar,Nepal,3,0,Gold Cup India,Bhubaneswar,India,TRUE,2019,February,9,Asia,32,24,44,103,1
India,Iran,1,0,Gold Cup India,Bhubaneswar,India,FALSE,2019,February,9,Asia,32,24,56,58,1
Myanmar,Iran,2,0,Gold Cup India,Bhubaneswar,India,TRUE,2019,February,11,Asia,32,24,44,58,1
India,Nepal,1,2,Gold Cup India,Bhubaneswar,India,FALSE,2019,February,11,Asia,32,24,56,103,0
Iran,Nepal,0,3,Gold Cup India,Bhubaneswar,India,TRUE,2019,February,13,Asia,32,24,58,103,0
India,Myanmar,0,2,Gold Cup India,Bhubaneswar,India,FALSE,2019,February,13,Asia,32,24,56,44,0
Myanmar,Nepal,3,1,Gold Cup India,Bhubaneswar,India,TRUE,2019,February,15,Asia,32,24,44,103,1
Canada,Iceland,0,0,Algarve Cup,Parchal,Portugal,TRUE,2019,February,27,Europe,16,9,11,17,2
Spain,Netherlands,2,0,Algarve Cup,Parchal,Portugal,TRUE,2019,February,27,Europe,16,9,20,14,1
Norway,Denmark,2,1,Algarve Cup,Estádio Algarve,Portugal,TRUE,2019,February,27,Europe,16,9,3,8,1
Sweden,Switzerland,4,1,Algarve Cup,Estádio Algarve,Portugal,TRUE,2019,February,27,Europe,16,9,5,26,1
USA,Japan,2,2,SheBelieves Cup,Chester,United States,FALSE,2019,February,27,North America,3,-3,1,11,2
England,Brazil,2,1,SheBelieves Cup,Chester,United States,TRUE,2019,February,27,North America,3,-3,8,4,1
South Africa,Finland,2,2,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,February,27,Europe,16,9,55,16,2
Korea DPR,Czech Republic,4,2,Cyprus Cup,Pyla,Cyprus,TRUE,2019,February,27,Europe,16,9,10,25,1
Mexico,Italy,0,5,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,February,27,Europe,16,9,22,10,0
Thailand,Hungary,4,0,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,February,27,Europe,16,9,41,39,1
Belgium,Slovakia,3,0,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,February,27,Europe,16,9,27,47,1
Nigeria,Austria,1,4,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,February,27,Europe,16,9,24,21,0
India,Uzbekistan,0,1,Turkish Women's Cup,Side,Turkey,TRUE,2019,February,27,Europe,10,6,56,49,0
Romania,Turkmenistan,13,0,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,February,27,Europe,10,6,36,137,1
Jordan,Northern Ireland,0,6,Turkish Women's Cup,Side,Turkey,TRUE,2019,February,27,Europe,10,6,59,77,0
Argentina,Korea Republic,0,5,Cup of Nations,Sydney,Australia,TRUE,2019,February,28,Oceania,28,19,35,18,0
Australia,New Zealand,2,0,Cup of Nations,Sydney,Australia,FALSE,2019,February,28,Oceania,28,19,15,23,1
Scotland,Canada,0,1,Algarve Cup,Lagos,Portugal,TRUE,2019,March,1,Europe,18,10,21,11,0
Poland,Spain,3,0,Algarve Cup,Lagos,Portugal,TRUE,2019,March,1,Europe,18,10,31,20,1
China PR,Norway,1,3,Algarve Cup,Albufeira,Portugal,TRUE,2019,March,1,Europe,18,10,15,3,0
Portugal,Sweden,2,1,Algarve Cup,Albufeira,Portugal,FALSE,2019,March,1,Europe,18,10,41,5,1
Finland,Czech Republic,1,2,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,16,25,0
South Africa,Korea DPR,1,4,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,55,10,0
Thailand,Mexico,1,2,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,41,22,0
Hungary,Italy,0,3,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,39,10,0
Slovakia,Nigeria,3,4,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,47,24,0
Austria,Belgium,0,0,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,1,Europe,18,10,21,27,2
Turkmenistan,India,0,10,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,March,1,Europe,12,7,137,56,0
Uzbekistan,Romania,0,1,Turkish Women's Cup,Side,Turkey,TRUE,2019,March,1,Europe,12,7,49,36,0
Kazakhstan,Jordan,1,1,Turkish Women's Cup,Side,Turkey,TRUE,2019,March,1,Europe,12,7,66,59,2
Brazil,Japan,1,3,SheBelieves Cup,Nashville,United States,TRUE,2019,March,2,North America,7,1,4,11,0
USA,England,2,2,SheBelieves Cup,Nashville,United States,FALSE,2019,March,2,North America,7,1,1,8,2
Uzbekistan,Turkmenistan,11,1,Turkish Women's Cup,Side,Turkey,TRUE,2019,March,3,Europe,12,7,49,137,1
Romania,India,3,0,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,March,3,Europe,12,7,36,56,1
Northern Ireland,Kazakhstan,4,0,Turkish Women's Cup,Side,Turkey,TRUE,2019,March,3,Europe,12,7,77,66,1
Argentina,New Zealand,0,2,Cup of Nations,Brisbane,Australia,TRUE,2019,March,3,Oceania,26,18,35,23,0
Australia,Korea Republic,4,1,Cup of Nations,Brisbane,Australia,FALSE,2019,March,3,Oceania,26,18,15,18,1
Iceland,Scotland,1,4,Algarve Cup,Parchal,Portugal,TRUE,2019,March,4,Europe,18,10,17,21,0
Netherlands,Poland,0,1,Algarve Cup,Parchal,Portugal,TRUE,2019,March,4,Europe,18,10,14,31,0
Denmark,China PR,1,0,Algarve Cup,Vila Real de Santo António,Portugal,TRUE,2019,March,4,Europe,18,10,8,15,1
Portugal,Switzerland,1,3,Algarve Cup,Vila Real de Santo António,Portugal,FALSE,2019,March,4,Europe,18,10,41,26,0
Czech Republic,South Africa,2,1,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,25,55,1
Finland,Korea DPR,0,1,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,16,10,0
Italy,Thailand,4,1,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,10,41,1
Mexico,Hungary,3,3,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,22,39,2
Slovakia,Austria,0,1,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,47,21,0
Nigeria,Belgium,0,1,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,4,Europe,18,10,24,27,0
Japan,England,0,3,SheBelieves Cup,Tampa,United States,TRUE,2019,March,5,North America,7,1,11,8,0
USA,Brazil,1,0,SheBelieves Cup,Tampa,United States,FALSE,2019,March,5,North America,7,1,1,4,1
Jordan,Turkmenistan,3,0,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,March,5,Europe,12,7,59,137,1
India,Kazakhstan,0,0,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,March,5,Europe,12,7,56,66,2
Uzbekistan,Northern Ireland,1,2,Turkish Women's Cup,Alanya,Turkey,TRUE,2019,March,5,Europe,12,7,49,77,0
China PR,Netherlands,1,1,Algarve Cup,Albufeira,Portugal,TRUE,2019,March,6,Europe,18,10,15,14,2
Portugal,Iceland,1,4,Algarve Cup,Parchal,Portugal,FALSE,2019,March,6,Europe,18,10,41,17,0
Switzerland,Spain,0,2,Algarve Cup,Albufeira,Portugal,TRUE,2019,March,6,Europe,18,10,26,20,0
Scotland,Denmark,1,0,Algarve Cup,Estádio Algarve,Portugal,TRUE,2019,March,6,Europe,18,10,21,8,1
Canada,Sweden,0,0,Algarve Cup,Estádio Algarve,Portugal,TRUE,2019,March,6,Europe,18,10,11,5,2
Poland,Norway,0,3,Algarve Cup,Parchal,Portugal,TRUE,2019,March,6,Europe,18,10,31,3,0
Slovakia,Hungary,2,3,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,6,Europe,18,10,47,39,0
Finland,South Africa,3,0,Cyprus Cup,Paralimni,Cyprus,TRUE,2019,March,6,Europe,18,10,16,55,1
Nigeria,Thailand,3,0,Cyprus Cup,Paralimni,Cyprus,TRUE,2019,March,6,Europe,18,10,24,41,1
Czech Republic,Mexico,1,2,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,6,Europe,18,10,25,22,0
Austria,Belgium,0,0,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,6,Europe,18,10,21,27,2
Korea DPR,Italy,3,3,Cyprus Cup,Larnaca,Cyprus,TRUE,2019,March,6,Europe,18,10,10,10,2
Korea Republic,New Zealand,2,0,Cup of Nations,Melbourne,Australia,TRUE,2019,March,6,Oceania,26,18,18,23,1
Australia,Argentina,3,0,Cup of Nations,Melbourne,Australia,FALSE,2019,March,6,Oceania,26,18,15,35,1
USA,Australia,5,3,Friendly,Denver,United States,FALSE,2019,April,5,North America,13,6,1,15,1
USA,Belgium,6,0,Friendly,Los Angeles,United States,FALSE,2019,April,8,North America,13,6,1,27,1
USA,South Africa,3,0,Friendly,Santa Clara,United States,FALSE,2019,May,13,North America,20,12,1,55,1
USA,New Zealand,5,0,Friendly,St. Louis,United States,FALSE,2019,May,17,North America,20,12,1,23,1
USA,Mexico,3,0,Friendly,Harrison,United States,FALSE,2019,May,26,North America,20,12,1,22,1
France,Korea Republic,4,0,FIFA World Cup,Paris,France,FALSE,2019,June,7,Europe,22,13,3,18,1
Norway,Nigeria,3,0,FIFA World Cup,Reims,France,TRUE,2019,June,8,Europe,22,13,3,24,1
Germany,China PR,1,0,FIFA World Cup,Rennes,France,TRUE,2019,June,8,Europe,22,13,2,15,1
Spain,South Africa,3,1,FIFA World Cup,Le Havre,France,TRUE,2019,June,8,Europe,22,13,20,55,1
Australia,Italy,1,2,FIFA World Cup,Valenciennes,France,TRUE,2019,June,9,Europe,22,13,15,10,0
Brazil,Jamaica,3,0,FIFA World Cup,Grenoble,France,TRUE,2019,June,9,Europe,22,13,4,51,1
England,Scotland,2,1,FIFA World Cup,Nice,France,TRUE,2019,June,9,Europe,22,13,8,21,1
Argentina,Japan,0,0,FIFA World Cup,Paris,France,TRUE,2019,June,10,Europe,22,13,35,11,2
Canada,Cameroon,1,0,FIFA World Cup,Montpellier,France,TRUE,2019,June,10,Europe,22,13,11,47,1
New Zealand,Netherlands,0,1,FIFA World Cup,Le Havre,France,TRUE,2019,June,11,Europe,22,13,23,14,0
Chile,Sweden,0,2,FIFA World Cup,Rennes,France,TRUE,2019,June,11,Europe,22,13,51,5,0
USA,Thailand,13,0,FIFA World Cup,Reims,France,TRUE,2019,June,11,Europe,22,13,1,41,1
Nigeria,Korea Republic,2,0,FIFA World Cup,Grenoble,France,TRUE,2019,June,12,Europe,22,13,24,18,1
France,Norway,2,1,FIFA World Cup,Nice,France,FALSE,2019,June,12,Europe,22,13,3,3,1
Germany,Spain,1,0,FIFA World Cup,Valenciennes,France,TRUE,2019,June,12,Europe,22,13,2,20,1
South Africa,China PR,0,1,FIFA World Cup,Paris,France,TRUE,2019,June,13,Europe,22,13,55,15,0
Australia,Brazil,3,2,FIFA World Cup,Montpellier,France,TRUE,2019,June,13,Europe,22,13,15,4,1
Jamaica,Italy,0,5,FIFA World Cup,Reims,France,TRUE,2019,June,14,Europe,22,13,51,10,0
Japan,Scotland,2,1,FIFA World Cup,Rennes,France,TRUE,2019,June,14,Europe,22,13,11,21,1
England,Argentina,1,0,FIFA World Cup,Le Havre,France,TRUE,2019,June,14,Europe,22,13,8,35,1
Netherlands,Cameroon,3,1,FIFA World Cup,Valenciennes,France,TRUE,2019,June,15,Europe,22,13,14,47,1
Canada,New Zealand,2,0,FIFA World Cup,Grenoble,France,TRUE,2019,June,15,Europe,22,13,11,23,1
Sweden,Thailand,5,1,FIFA World Cup,Nice,France,TRUE,2019,June,16,Europe,22,13,5,41,1
USA,Chile,3,0,FIFA World Cup,Paris,France,TRUE,2019,June,16,Europe,22,13,1,51,1
France,Nigeria,1,0,FIFA World Cup,Rennes,France,FALSE,2019,June,17,Europe,22,13,3,24,1
Korea Republic,Norway,1,2,FIFA World Cup,Reims,France,TRUE,2019,June,17,Europe,22,13,18,3,0
South Africa,Germany,0,4,FIFA World Cup,Montpellier,France,TRUE,2019,June,17,Europe,22,13,55,2,0
China PR,Spain,0,0,FIFA World Cup,Le Havre,France,TRUE,2019,June,17,Europe,22,13,15,20,2
Jamaica,Australia,1,4,FIFA World Cup,Grenoble,France,TRUE,2019,June,18,Europe,22,13,51,15,0
Italy,Brazil,0,1,FIFA World Cup,Valenciennes,France,TRUE,2019,June,18,Europe,22,13,10,4,0
Japan,England,0,2,FIFA World Cup,Nice,France,TRUE,2019,June,19,Europe,22,13,11,8,0
Scotland,Argentina,3,3,FIFA World Cup,Paris,France,TRUE,2019,June,19,Europe,22,13,21,35,2
Netherlands,Canada,2,1,FIFA World Cup,Reims,France,TRUE,2019,June,20,Europe,22,13,14,11,1
Cameroon,New Zealand,2,1,FIFA World Cup,Montpellier,France,TRUE,2019,June,20,Europe,22,13,47,23,1
Sweden,USA,0,2,FIFA World Cup,Le Havre,France,TRUE,2019,June,20,Europe,22,13,5,1,0
Thailand,Chile,0,2,FIFA World Cup,Rennes,France,TRUE,2019,June,20,Europe,22,13,41,51,0
Montenegro,Greece,0,4,UEFA Euro qualification,Podgorica,Montenegro,FALSE,2019,June,20,Europe,27,9,97,62,0
Germany,Nigeria,3,0,FIFA World Cup,Grenoble,France,TRUE,2019,June,22,Europe,22,13,2,24,1
Norway,Australia,1,1,FIFA World Cup,Nice,France,TRUE,2019,June,22,Europe,22,13,3,15,2
England,Cameroon,3,0,FIFA World Cup,Valenciennes,France,TRUE,2019,June,23,Europe,22,13,8,47,1
France,Brazil,2,1,FIFA World Cup,Le Havre,France,FALSE,2019,June,23,Europe,22,13,3,4,1
Spain,USA,1,2,FIFA World Cup,Reims,France,TRUE,2019,June,24,Europe,22,13,20,1,0
Sweden,Canada,1,0,FIFA World Cup,Paris,France,TRUE,2019,June,24,Europe,22,13,5,11,1
Italy,China PR,2,0,FIFA World Cup,Montpellier,France,TRUE,2019,June,25,Europe,22,13,10,15,1
Netherlands,Japan,2,1,FIFA World Cup,Rennes,France,TRUE,2019,June,25,Europe,22,13,14,11,1
Norway,England,0,3,FIFA World Cup,Le Havre,France,TRUE,2019,June,27,Europe,22,13,3,8,0
France,USA,1,2,FIFA World Cup,Paris,France,FALSE,2019,June,28,Europe,22,13,3,1,0
